10.9410218176	8.85748589693	0.284662165718
9.03170798718	10.1781953063	0.613692692776
10.9266747504	10.0470717876	0.274319079328
10.1767071858	11.1827165863	0.335927106462
9.62712133637	10.4396349038	0.256749620729
10.3356993266	9.5836646126	0.318663482387
10.6902986465	10.7149101785	0.295392596096
9.58469456912	10.2333834728	0.296523723862
10.1786110919	10.2594953264	0.0972741634759
9.84746321397	10.6037032718	0.219817907177
11.2136204252	9.71332270107	0.143598287335
9.66636054978	10.9816155249	0.357601714801
9.66487745042	10.2985743684	0.772333378506
10.5471868376	10.6469227467	0.0259028393577
11.7305136426	10.6526792511	0.696096945984
9.9964237925	10.3630293984	0.348357611242
10.9410218176	8.85748589693	0.284662165718
9.03170798718	10.1781953063	0.613692692776
10.9266747504	10.0470717876	0.274319079328
10.1767071858	11.1827165863	0.335927106462
9.62712133637	10.4396349038	0.256749620729
10.3356993266	9.5836646126	0.318663482387
10.6902986465	10.7149101785	0.295392596096
9.58469456912	10.2333834728	0.296523723862
10.1786110919	10.2594953264	0.0972741634759
9.55047887047	10.0814222165	0.115085194442
11.2136204252	9.71332270107	0.143598287335
9.66636054978	10.9816155249	0.357601714801
9.66487745042	10.2985743684	0.772333378506
10.5471868376	10.6469227467	0.0259028393577
11.7305136426	10.6526792511	0.696096945984
9.9964237925	10.3630293984	0.348357611242
10.9410218176	8.85748589693	0.284662165718
9.03170798718	10.1781953063	0.613692692776
10.9266747504	10.0470717876	0.274319079328
10.1767071858	11.1827165863	0.335927106462
9.62712133637	10.4396349038	0.256749620729
10.3356993266	9.5836646126	0.318663482387
10.6902986465	10.7149101785	0.295392596096
9.58469456912	10.2333834728	0.296523723862
10.1862368393	10.2570044389	0.0950690099971
9.55047887047	10.0814222165	0.115085194442
11.2136204252	9.71332270107	0.143598287335
9.73970793573	11.6536317629	0.412458228349
9.66487745042	10.2985743684	0.772333378506
10.5471868376	10.6469227467	0.0259028393577
11.7305136426	10.6526792511	0.696096945984
9.9964237925	10.3630293984	0.348357611242
10.9410218176	8.85748589693	0.284662165718
9.03170798718	10.1781953063	0.613692692776
10.9266747504	10.0470717876	0.274319079328
10.2750527387	11.0404876106	0.253629717626
9.62712133637	10.4396349038	0.256749620729
10.3356993266	9.5836646126	0.318663482387
10.7039789736	10.7214092251	0.321153629141
9.56400170026	10.2165595993	0.173731094967
10.1862368393	10.2570044389	0.0950690099971
9.55047887047	10.0814222165	0.115085194442
11.2136204252	9.71332270107	0.143598287335
10.1695168381	11.2381079838	0.371760615306
9.66487745042	10.2985743684	0.772333378506
10.5471868376	10.6469227467	0.0259028393577
11.7305136426	10.6526792511	0.696096945984
9.9964237925	10.3630293984	0.348357611242
10.9410218176	8.85748589693	0.284662165718
9.03170798718	10.1781953063	0.613692692776
10.9266747504	10.0470717876	0.274319079328
10.2750527387	11.0404876106	0.253629717626
9.62712133637	10.4396349038	0.256749620729
10.3356993266	9.5836646126	0.318663482387
10.7039789736	10.7214092251	0.321153629141
9.56400170026	10.2165595993	0.173731094967
10.2271048425	10.259794124	0.0767107729548
9.55047887047	10.0814222165	0.115085194442
11.2136204252	9.71332270107	0.143598287335
10.1695168381	11.2381079838	0.371760615306
10.2083467273	10.4018995059	0.908499671675
